machine_confidence	human_confidence	machine_effort	target	machine_predict	human_effort_groundtruth	human_effort_predicted_avg
0.9997	1	0	0	0	0.018638	0.025225
0.9825	1	0	1	0	0.074829	0.0532
0.6199	1	0	1	1	0.074829	0.0532
0.9809	1	0	1	1	0.074829	0.0532
0.6594	1	0	0	1	0.058403	0.060275
0.9036	1	0	1	0	0.058403	0.060275
0.6344	1	0	1	0	0.058403	0.060275
0.9709	1	0	1	0	0.058403	0.060275
0.9564	1	0	1	1	0.145523	0.089667
0.882	1	0	1	0	0.145523	0.089667
0.9517	1	0	1	1	0.145523	0.089667
0.7694	1	0	0	1	0.078487	0.069575
0.5471	1	0	1	1	0.078487	0.069575
0.9952	1	0	1	1	0.078487	0.069575
0.5325	1	0	1	0	0.078487	0.069575
0.999	1	0	0	0	0.059126	0.032567
0.5366	1	0	1	0	0.059126	0.032567
0.9996	1	0	0	0	0.059126	0.032567
0.9093	1	0	1	1	0.090537	0.046125
0.5284	1	0	0	0	0.090537	0.046125
0.998	1	0	1	1	0.090537	0.046125
0.9757	1	0	0	1	0.090537	0.046125
0.9999	1	0	0	0	0.126971	0.139567
0.6866	1	0	1	0	0.126971	0.139567
0.9999	1	0	0	0	0.126971	0.139567
0.9941	1	0	1	1	0.039926	0.019325
0.9939	1	0	0	0	0.039926	0.019325
0.9993	1	0	0	0	0.039926	0.019325
0.9998	1	0	0	0	0.039926	0.019325
0.9998	1	0	0	0	0.014921	0.0374
0.9997	1	0	0	0	0.014921	0.0374
0.665	1	0	1	0	0.014921	0.0374
0.9992	1	0	0	0	0.014921	0.0374
0.9998	1	0	0	0	0.014921	0.0374
0.9998	1	0	0	0	0.014921	0.0374
0.6879	1	0	1	0	0.011825	0.02512
0.9997	1	0	0	0	0.011825	0.02512
0.9857	1	0	0	0	0.011825	0.02512
0.9586	1	0	0	1	0.011825	0.02512
0.9734	1	0	0	0	0.011825	0.02512
0.6	1	0	1	1	0.142674	0.083833
0.9999	1	0	0	0	0.142674	0.083833
0.9997	1	0	0	0	0.142674	0.083833
0.9984	1	0	1	1	0.014589	0.022357
0.9504	1	0	0	1	0.014589	0.022357
0.9663	1	0	0	0	0.014589	0.022357
0.9273	1	0	0	0	0.014589	0.022357
0.962	1	0	0	0	0.014589	0.022357
0.9997	1	0	0	0	0.014589	0.022357
0.7472	1	0	0	1	0.014589	0.022357
0.9376	1	0	1	1	0.07929	0.078975
0.9722	1	0	0	1	0.07929	0.078975
0.6468	1	0	1	0	0.07929	0.078975
0.543	1	0	0	0	0.07929	0.078975
0.9955	1	0	1	1	0.078406	0.042433
0.9971	1	0	1	1	0.078406	0.042433
0.9688	1	0	0	1	0.078406	0.042433
0.6871	1	0	1	1	0.186225	0.0997
0.7867	1	0	0	0	0.186225	0.0997
0.7135	1	0	0	0	0.186225	0.0997
0.9965	1	0	1	0	0.054135	0.0302
0.9854	1	0	1	1	0.054135	0.0302
0.9857	1	0	0	0	0.054135	0.0302
0.9982	1	0	1	1	0.179092	0.079233
0.979	1	0	1	0	0.179092	0.079233
0.9545	1	0	1	1	0.179092	0.079233
0.9669	1	0	0	1	0.086268	0.045267
0.9966	1	0	0	0	0.086268	0.045267
0.9416	1	0	1	1	0.086268	0.045267
0.8048	1	0	1	1	0.033499	0.0243
0.9396	1	0	1	0	0.033499	0.0243
0.9998	1	0	0	0	0.033499	0.0243
0.9984	1	0	0	0	0.033499	0.0243
0.8859	1	0	1	1	0.068402	0.0479
0.5689	1	0	1	0	0.068402	0.0479
0.8736	1	0	1	0	0.068402	0.0479
0.9998	1	0	1	0	0.149181	0.0803
0.9999	1	0	0	0	0.149181	0.0803
0.9998	1	0	0	0	0.149181	0.0803
0.9999	1	0	0	0	0.149181	0.0803
0.9923	1	0	1	1	0.037704	0.029567
0.7376	1	0	0	1	0.037704	0.029567
0.9025	1	0	0	0	0.037704	0.029567
0.9241	1	0	1	1	0.115531	0.0824
0.9993	1	0	0	0	0.115531	0.0824
0.9839	1	0	0	0	0.115531	0.0824
0.528	1	0	0	0	0.046015	0.05802
0.9924	1	0	0	0	0.046015	0.05802
0.8476	1	0	1	0	0.046015	0.05802
0.7765	1	0	1	1	0.046015	0.05802
0.9752	1	0	0	0	0.046015	0.05802
0.9999	1	0	0	0	0.251928	0.155867
0.6872	1	0	1	0	0.251928	0.155867
0.5394	1	0	1	0	0.251928	0.155867
0.9998	1	0	0	0	0.169087	0.1102
0.9238	1	0	1	1	0.169087	0.1102
0.9999	1	0	0	0	0.169087	0.1102
0.7182	1	0	1	0	0.028428	0.042
0.9923	1	0	0	0	0.028428	0.042
0.9594	1	0	0	0	0.028428	0.042
0.9999	1	0	0	0	0.027876	0.020975
0.9997	1	0	0	0	0.027876	0.020975
0.9999	1	0	0	0	0.027876	0.020975
0.8468	1	0	1	0	0.027876	0.020975
0.9536	1	0	1	1	0.052699	0.034967
0.9968	1	0	0	0	0.052699	0.034967
0.9998	1	0	0	0	0.052699	0.034967
0.9948	1	0	1	1	0.055013	0.0596
0.9834	1	0	0	0	0.055013	0.0596
0.983	1	0	1	1	0.055013	0.0596
0.985	1	0	1	1	0.055013	0.0596
0.9932	1	0	1	1	0.055013	0.0596
0.885	1	0	1	1	0.030286	0.0379
0.5273	1	0	1	0	0.030286	0.0379
0.9949	1	0	0	0	0.030286	0.0379
0.9891	1	0	1	0	0.030286	0.0379
0.7776	1	0	0	0	0.09126	0.0369
0.9988	1	0	1	0	0.09126	0.0369
0.9048	1	0	0	1	0.09126	0.0369
0.5839	1	0	1	0	0.114396	0.05892
0.8961	1	0	1	0	0.114396	0.05892
0.9992	1	0	1	0	0.114396	0.05892
0.8763	1	0	1	0	0.114396	0.05892
0.9931	1	0	1	1	0.114396	0.05892
0.9875	1	0	1	1	0.051264	0.028933
0.9616	1	0	0	0	0.051264	0.028933
0.9992	1	0	0	0	0.051264	0.028933
0.8296	1	0	1	1	0.043423	0.034133
0.9517	1	0	1	0	0.043423	0.034133
0.9758	1	0	1	0	0.043423	0.034133
0.8818	1	0	0	1	0.04985	0.047667
0.9868	1	0	1	1	0.04985	0.047667
0.9912	1	0	1	1	0.04985	0.047667
0.8965	1	0	0	0	0.099122	0.045333
0.9969	1	0	1	1	0.099122	0.045333
0.9735	1	0	0	0	0.099122	0.045333
0.6163	1	0	1	0	0.094837	0.0695
0.9642	1	0	0	0	0.094837	0.0695
0.8276	1	0	1	1	0.094837	0.0695
0.9999	1	0	0	0	0.017031	0.0256
0.8547	1	0	1	1	0.017031	0.0256
0.9282	1	0	0	0	0.017031	0.0256
0.9215	1	0	0	0	0.017031	0.0256
0.9906	1	0	1	1	0.044344	0.05965
0.8561	1	0	0	1	0.044344	0.05965
0.9363	1	0	1	1	0.044344	0.05965
0.989	1	0	0	0	0.044344	0.05965
0.9972	1	0	1	1	0.056395	0.063525
0.9942	1	0	0	0	0.056395	0.063525
0.9987	1	0	0	0	0.056395	0.063525
0.9941	1	0	0	0	0.056395	0.063525
0.9899	1	0	0	1	0.1241	0.1031
0.9778	1	0	1	1	0.1241	0.1031
0.8007	1	0	0	1	0.1241	0.1031
0.9944	1	0	1	0	0.140531	0.092667
0.9981	1	0	1	1	0.140531	0.092667
0.9978	1	0	1	1	0.140531	0.092667
0.9999	1	0	0	0	0.031984	0.0385
0.6681	1	0	0	0	0.031984	0.0385
0.9949	1	0	1	1	0.031984	0.0385
0.997	1	0	1	1	0.023415	0.031633
0.5753	1	0	0	0	0.023415	0.031633
0.998	1	0	1	1	0.023415	0.031633
0.9998	1	0	1	0	0.074829	0.046267
0.9982	1	0	1	1	0.074829	0.046267
0.9998	1	0	0	0	0.074829	0.046267
0.9957	1	0	1	1	0.05278	0.05845
0.9951	1	0	0	0	0.05278	0.05845
0.9917	1	0	0	0	0.05278	0.05845
0.9998	1	0	0	0	0.05278	0.05845
0.9877	1	0	1	1	0.073415	0.078067
0.97	1	0	0	0	0.073415	0.078067
0.9485	1	0	0	0	0.073415	0.078067
0.9996	1	0	0	0	0.024679	0.03308
0.9999	1	0	0	0	0.024679	0.03308
0.9999	1	0	0	0	0.024679	0.03308
0.9999	1	0	0	0	0.024679	0.03308
0.9908	1	0	1	1	0.024679	0.03308
0.9912	1	0	1	1	0.061215	0.0753
0.9825	1	0	0	1	0.061215	0.0753
0.931	1	0	0	0	0.061215	0.0753
0.8494	1	0	1	1	0.061215	0.0753
0.5893	1	0	1	0	0.021594	0.02844
0.693	1	0	1	0	0.021594	0.02844
0.9925	1	0	0	0	0.021594	0.02844
0.5582	1	0	0	0	0.021594	0.02844
0.5436	1	0	0	1	0.021594	0.02844
0.9508	1	0	1	1	0.048415	0.030933
0.9906	1	0	0	0	0.048415	0.030933
0.9997	1	0	0	0	0.048415	0.030933
0.9999	1	0	0	0	0.020051	0.02386
0.9999	1	0	0	0	0.020051	0.02386
0.9737	1	0	0	0	0.020051	0.02386
0.9997	1	0	0	0	0.020051	0.02386
0.909	1	0	1	1	0.020051	0.02386
0.9997	1	0	0	0	0.093348	0.04915
0.9617	1	0	1	1	0.093348	0.04915
0.994	1	0	0	0	0.093348	0.04915
0.9942	1	0	1	1	0.093348	0.04915
0.9853	1	0	1	1	0.061954	0.0591
0.9379	1	0	0	0	0.061954	0.0591
0.9841	1	0	1	1	0.061954	0.0591
0.9578	1	0	1	0	0.061954	0.0591
0.5792	1	0	1	1	0.061954	0.0591
0.6612	1	0	1	1	0.131105	0.12855
0.9956	1	0	1	1	0.131105	0.12855
0.9997	1	0	1	0	0.131105	0.12855
0.9981	1	0	1	0	0.131105	0.12855
0.9974	1	0	1	1	0.022365	0.03642
0.9779	1	0	1	1	0.022365	0.03642
0.997	1	0	1	1	0.022365	0.03642
0.7302	1	0	1	0	0.022365	0.03642
0.9943	1	0	1	1	0.022365	0.03642
0.8337	1	0	0	0	0.033098	0.041025
0.8494	1	0	1	1	0.033098	0.041025
0.9857	1	0	0	0	0.033098	0.041025
0.571	1	0	0	1	0.033098	0.041025
0.9999	1	0	0	0	0.175514	0.1157
0.9998	1	0	0	0	0.175514	0.1157
0.9834	1	0	1	1	0.175514	0.1157
0.9997	1	0	0	0	0.24051	0.083967
0.9965	1	0	0	0	0.24051	0.083967
0.637	1	0	1	1	0.24051	0.083967
0.9596	1	0	1	1	0.074122	0.030367
0.9981	1	0	0	0	0.074122	0.030367
0.9921	1	0	1	1	0.074122	0.030367
0.9953	1	0	1	1	0.068402	0.0371
0.9706	1	0	1	1	0.068402	0.0371
0.5983	1	0	1	0	0.068402	0.0371
0.9218	1	0	0	1	0.134811	0.081133
0.7342	1	0	0	0	0.134811	0.081133
0.7994	1	0	1	1	0.134811	0.081133
0.6484	1	0	1	0	0.067695	0.0657
0.9991	1	0	0	0	0.067695	0.0657
0.9996	1	0	0	0	0.067695	0.0657
0.9317	1	0	1	1	0.029049	0.02116
0.8539	1	0	0	0	0.029049	0.02116
0.999	1	0	1	0	0.029049	0.02116
0.8324	1	0	1	0	0.029049	0.02116
0.9944	1	0	0	0	0.029049	0.02116
0.9971	1	0	1	1	0.051264	0.063533
0.7243	1	0	1	0	0.051264	0.063533
0.9991	1	0	0	0	0.051264	0.063533
0.9983	1	0	0	0	0.03841	0.076633
0.8995	1	0	1	1	0.03841	0.076633
0.9959	1	0	0	0	0.03841	0.076633
0.5373	1	0	1	1	0.053406	0.029467
0.6123	1	0	1	1	0.053406	0.029467
0.9929	1	0	0	0	0.053406	0.029467
0.7151	1	0	1	1	0.024663	0.06015
0.5318	1	0	1	0	0.024663	0.06015
0.8986	1	0	0	0	0.024663	0.06015
0.9237	1	0	0	0	0.024663	0.06015
0.9695	1	0	0	1	0.139824	0.083433
0.9899	1	0	1	1	0.139824	0.083433
0.9783	1	0	1	0	0.139824	0.083433
0.9716	1	0	1	1	0.008548	0.016057
0.9991	1	0	0	0	0.008548	0.016057
0.9998	1	0	0	0	0.008548	0.016057
0.9997	1	0	0	0	0.008548	0.016057
0.8185	1	0	1	0	0.008548	0.016057
0.9973	1	0	0	0	0.008548	0.016057
0.9864	1	0	0	0	0.008548	0.016057
0.9975	1	0	1	1	0.142674	0.097167
0.5586	1	0	0	0	0.142674	0.097167
0.9342	1	0	1	1	0.142674	0.097167
0.983	1	0	0	0	0.038319	0.02615
0.998	1	0	1	1	0.038319	0.02615
0.9435	1	0	0	0	0.038319	0.02615
0.998	1	0	0	0	0.038319	0.02615
0.8015	1	0	1	0	0.143557	0.119725
0.9805	1	0	1	1	0.143557	0.119725
0.6394	1	0	1	1	0.143557	0.119725
0.997	1	0	1	1	0.143557	0.119725
0.9999	1	0	0	0	0.060813	0.04685
0.9998	1	0	0	0	0.060813	0.04685
0.7507	1	0	1	0	0.060813	0.04685
0.9996	1	0	0	0	0.060813	0.04685
0.9999	1	0	0	0	0.017599	0.040483
0.9676	1	0	0	0	0.017599	0.040483
0.967	1	0	1	1	0.017599	0.040483
0.9846	1	0	0	0	0.017599	0.040483
0.9945	1	0	0	0	0.017599	0.040483
0.9515	1	0	0	0	0.017599	0.040483
0.9879	1	0	0	0	0.121958	0.081633
0.9229	1	0	1	1	0.121958	0.081633
0.7348	1	0	1	1	0.121958	0.081633
0.9978	1	0	0	0	0.003342	0.00594
0.9999	1	0	0	0	0.003342	0.00594
0.9999	1	0	0	0	0.003342	0.00594
0.9998	1	0	0	0	0.003342	0.00594
0.9999	1	0	0	0	0.003342	0.00594
0.9999	1	0	0	0	0.000643	0.002267
0.9999	1	0	0	0	0.000643	0.002267
0.9999	1	0	0	0	0.000643	0.002267
0.9999	1	0	0	0	0.000643	0.002267
0.9998	1	0	0	0	0.000643	0.002267
0.9999	1	0	0	0	0.000643	0.002267
0.9999	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9996	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9999	1	0	0	0	0.005206	0.00892
0.9997	1	0	0	0	0.001598	0.001814
0.9999	1	0	0	0	0.001598	0.001814
0.9999	1	0	0	0	0.001598	0.001814
0.9999	1	0	0	0	0.001598	0.001814
0.9999	1	0	0	0	0.001598	0.001814
0.9999	1	0	0	0	0.001598	0.001814
0.9996	1	0	0	0	0.001598	0.001814
0.9998	1	0	0	0	0.007712	0.0066
0.9999	1	0	0	0	0.007712	0.0066
0.9999	1	0	0	0	0.007712	0.0066
0.9999	1	0	0	0	0.008596	0.004175
0.9999	1	0	0	0	0.008596	0.004175
0.9999	1	0	0	0	0.008596	0.004175
0.9999	1	0	0	0	0.008596	0.004175
0.9999	1	0	0	0	0.004745	0.006433
0.9999	1	0	0	0	0.004745	0.006433
0.9999	1	0	0	0	0.004745	0.006433
0.9666	1	0	0	0	0.004745	0.006433
0.9992	1	0	0	0	0.004745	0.006433
0.9999	1	0	0	0	0.004745	0.006433
0.9998	1	0	0	0	0.156962	0.041167
0.9999	1	0	0	0	0.156962	0.041167
0.9999	1	0	0	0	0.156962	0.041167
0.9999	1	0	0	0	0.002571	0.005125
0.9999	1	0	0	0	0.002571	0.005125
0.9999	1	0	0	0	0.002571	0.005125
0.9998	1	0	0	0	0.002571	0.005125
0.9998	1	0	0	0	0.004579	0.00355
0.9999	1	0	0	0	0.004579	0.00355
0.9999	1	0	0	0	0.004579	0.00355
0.9999	1	0	0	0	0.004579	0.00355
0.9999	1	0	0	0	0.005109	0.013783
0.9695	1	0	0	0	0.005109	0.013783
0.9971	1	0	0	0	0.005109	0.013783
0.9993	1	0	0	0	0.005109	0.013783
0.9994	1	0	0	0	0.005109	0.013783
0.9998	1	0	0	0	0.005109	0.013783
0.9983	1	0	0	0	0.013014	0.007725
0.9997	1	0	0	0	0.013014	0.007725
0.9999	1	0	0	0	0.013014	0.007725
0.9977	1	0	0	0	0.013014	0.007725
0.9999	1	0	0	0	0.01129	0.005167
0.9939	1	0	0	0	0.01129	0.005167
0.9998	1	0	0	0	0.01129	0.005167
0.9989	1	0	0	0	0.003305	0.004743
0.9953	1	0	0	0	0.003305	0.004743
0.9999	1	0	0	0	0.003305	0.004743
0.9999	1	0	0	0	0.003305	0.004743
0.8409	1	0	0	0	0.003305	0.004743
0.9999	1	0	0	0	0.003305	0.004743
0.9999	1	0	0	0	0.003305	0.004743
0.9999	1	0	0	0	0.000114	0.001856
0.9999	1	0	0	0	0.000114	0.001856
0.9999	1	0	0	0	0.000114	0.001856
0.9999	1	0	0	0	0.000114	0.001856
0.9999	1	0	0	0	0.000114	0.001856
0.9997	1	0	0	0	0.000114	0.001856
0.9998	1	0	0	0	0.000114	0.001856
0.9998	1	0	0	0	0.000114	0.001856
0.9998	1	0	0	0	0.000114	0.001856
0.9998	1	0	0	0	0.004135	0.006667
0.9294	1	0	0	1	0.004135	0.006667
0.978	1	0	0	0	0.004135	0.006667
0.9926	1	0	0	0	0.013432	0.023667
0.9999	1	0	0	0	0.013432	0.023667
0.9999	1	0	0	0	0.013432	0.023667
0.7847	1	0	0	0	0.016281	0.0042
0.9966	1	0	0	0	0.016281	0.0042
0.9994	1	0	0	0	0.016281	0.0042
0.9998	1	0	0	0	0.010561	0.010733
0.9999	1	0	0	0	0.010561	0.010733
0.9999	1	0	0	0	0.010561	0.010733
0.9998	1	0	0	0	0.000562	0.0011
0.9998	1	0	0	0	0.000562	0.0011
0.9157	1	0	0	0	0.000562	0.0011
0.9999	1	0	0	0	0.000562	0.0011
0.9999	1	0	0	0	0.011997	0.007233
0.9987	1	0	0	0	0.011997	0.007233
0.9999	1	0	0	0	0.011997	0.007233
0.9847	1	0	0	1	0.001178	0.00195
0.9852	1	0	0	0	0.001178	0.00195
0.9998	1	0	0	0	0.001178	0.00195
0.9999	1	0	0	0	0.001178	0.00195
0.9999	1	0	0	0	0.001178	0.00195
0.9999	1	0	0	0	0.001178	0.00195
0.9995	1	0	0	0	0.102678	0.008333
0.9998	1	0	0	0	0.102678	0.008333
0.9998	1	0	0	0	0.102678	0.008333
0.9999	1	0	0	0	0.003177	0.007129
0.9999	1	0	0	0	0.003177	0.007129
0.9998	1	0	0	0	0.003177	0.007129
0.9999	1	0	0	0	0.003177	0.007129
0.9999	1	0	0	0	0.003177	0.007129
0.9998	1	0	0	0	0.003177	0.007129
0.9838	1	0	0	0	0.003177	0.007129
0.9995	1	0	0	0	0.003374	0.002575
0.9998	1	0	0	0	0.003374	0.002575
0.9999	1	0	0	0	0.003374	0.002575
0.9999	1	0	0	0	0.003374	0.002575
0.9999	1	0	0	0	0.001992	0.00315
0.9999	1	0	0	0	0.001992	0.00315
0.9998	1	0	0	0	0.001992	0.00315
0.9998	1	0	0	0	0.001992	0.00315
0.9993	1	0	0	0	0.001992	0.00315
0.9999	1	0	0	0	0.001992	0.00315
0.9999	1	0	0	0	0.001992	0.00315
0.9999	1	0	0	0	0.001992	0.00315
0.9999	1	0	0	0	0.001992	0.000733
0.9999	1	0	0	0	0.001992	0.000733
0.9999	1	0	0	0	0.001992	0.000733
0.9997	1	0	0	0	0.001203	0.002814
0.9988	1	0	0	0	0.001203	0.002814
0.9998	1	0	0	0	0.001203	0.002814
0.9958	1	0	0	0	0.001203	0.002814
0.9979	1	0	0	0	0.001203	0.002814
0.9721	1	0	0	0	0.001203	0.002814
0.9975	1	0	0	0	0.001203	0.002814
0.9999	1	0	0	0	0.01913	0.003067
0.9995	1	0	0	0	0.01913	0.003067
0.9997	1	0	0	0	0.01913	0.003067
0.9861	1	0	0	0	0.004579	0.005375
0.9995	1	0	0	0	0.004579	0.005375
0.5278	1	0	1	0	0.004579	0.005375
0.9996	1	0	0	0	0.004579	0.005375
0.9999	1	0	0	0	0.00134	0.003871
0.9997	1	0	0	0	0.00134	0.003871
0.8593	1	0	0	1	0.00134	0.003871
0.9972	1	0	0	0	0.00134	0.003871
0.9835	1	0	0	0	0.00134	0.003871
0.9996	1	0	0	0	0.00134	0.003871
0.9999	1	0	0	0	0.00134	0.003871
0.9874	1	0	0	0	0.002571	0.00485
0.9987	1	0	0	0	0.002571	0.00485
0.9978	1	0	0	0	0.002571	0.00485
0.9999	1	0	0	0	0.002571	0.00485
0.9998	1	0	0	0	0.006277	0.008533
0.9997	1	0	0	0	0.006277	0.008533
0.9998	1	0	0	0	0.006277	0.008533
0.9998	1	0	0	0	0.020051	0.00462
0.9998	1	0	0	0	0.020051	0.00462
0.9994	1	0	0	0	0.020051	0.00462
0.9997	1	0	0	0	0.020051	0.00462
0.9999	1	0	0	0	0.020051	0.00462
0.9998	1	0	0	0	0.001028	0.00318
0.9999	1	0	0	0	0.001028	0.00318
0.9999	1	0	0	0	0.001028	0.00318
0.9998	1	0	0	0	0.001028	0.00318
0.9999	1	0	0	0	0.001028	0.00318
0.9999	1	0	0	0	0.004863	0.0042
0.9999	1	0	0	0	0.004863	0.0042
0.9999	1	0	0	0	0.004863	0.0042
0.9994	1	0	0	0	0.009147	0.027233
0.9917	1	0	0	0	0.009147	0.027233
0.985	1	0	0	0	0.009147	0.027233
0.7424	1	0	0	1	0.004135	0.006967
0.8623	1	0	0	0	0.004135	0.006967
0.9415	1	0	0	0	0.004135	0.006967
0.9966	1	0	0	0	0.007198	0.00664
0.5456	1	0	0	0	0.007198	0.00664
0.9981	1	0	0	0	0.007198	0.00664
0.9999	1	0	0	0	0.007198	0.00664
0.9999	1	0	0	0	0.007198	0.00664
0.8107	1	0	0	1	0.002571	0.004875
0.8791	1	0	0	0	0.002571	0.004875
0.834	1	0	0	0	0.002571	0.004875
0.999	1	0	0	0	0.002571	0.004875
0.6534	1	0	0	1	0.062704	0.049467
0.9999	1	0	0	0	0.062704	0.049467
0.9996	1	0	0	0	0.062704	0.049467
0.9998	1	0	0	0	0.026992	0.013267
0.9999	1	0	0	0	0.026992	0.013267
0.9998	1	0	0	0	0.026992	0.013267
0.9999	1	0	0	0	0.007712	0.003633
0.9999	1	0	0	0	0.007712	0.003633
0.9999	1	0	0	0	0.007712	0.003633
0.9994	1	0	0	0	0.000514	0.0025
0.5395	1	0	0	0	0.000514	0.0025
0.6257	1	0	0	1	0.000514	0.0025
0.5428	1	0	0	0	0.000514	0.0025
0.5359	1	0	0	0	0.000514	0.0025
0.9999	1	0	0	0	0.014139	0.018833
0.9503	1	0	0	0	0.014139	0.018833
0.9998	1	0	0	0	0.014139	0.018833
0.9999	1	0	0	0	0.004884	0.0064
0.9999	1	0	0	0	0.004884	0.0064
0.9999	1	0	0	0	0.004884	0.0064
0.9999	1	0	0	0	0.004884	0.0064
0.9999	1	0	0	0	0.004884	0.0064
0.996	1	0	0	0	0.009854	0.0072
0.9843	1	0	0	0	0.009854	0.0072
0.9973	1	0	0	0	0.009854	0.0072
0.9997	1	0	0	0	0.006941	0.00948
0.9998	1	0	0	0	0.006941	0.00948
0.9999	1	0	0	0	0.006941	0.00948
0.9998	1	0	0	0	0.006941	0.00948
0.9999	1	0	0	0	0.006941	0.00948
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9999	1	0	0	0	0.017288	0.0243
0.9989	1	0	0	0	0.004863	0.004233
0.9999	1	0	0	0	0.004863	0.004233
0.9998	1	0	0	0	0.004863	0.004233
0.9943	1	0	0	0	0.006105	0.01982
0.9998	1	0	0	0	0.006105	0.01982
0.9998	1	0	0	0	0.006105	0.01982
0.9345	1	0	0	0	0.006105	0.01982
0.9991	1	0	0	0	0.006105	0.01982
0.9986	1	0	0	0	0.006105	0.01982
0.9998	1	0	0	0	0.006105	0.01982
0.8482	1	0	0	0	0.006105	0.01982
0.9985	1	0	0	0	0.006105	0.01982
0.9997	1	0	0	0	0.006105	0.01982
0.9998	1	0	0	0	0.024936	0.03056
0.9998	1	0	0	0	0.024936	0.03056
0.9998	1	0	0	0	0.024936	0.03056
0.9999	1	0	0	0	0.024936	0.03056
0.9999	1	0	0	0	0.024936	0.03056
0.9998	1	0	0	0	0.006277	0.0057
0.9987	1	0	0	0	0.006277	0.0057
0.9996	1	0	0	0	0.006277	0.0057
0.9999	1	0	0	0	0.004392	0.0071
0.9999	1	0	0	0	0.004392	0.0071
0.9999	1	0	0	0	0.004392	0.0071
0.9999	1	0	0	0	0.004392	0.0071
0.9999	1	0	0	0	0.004392	0.0071
0.9999	1	0	0	0	0.004392	0.0071
0.9999	1	0	0	0	0.000683	0.005125
0.9998	1	0	0	0	0.000683	0.005125
0.9998	1	0	0	0	0.000683	0.005125
0.9998	1	0	0	0	0.000683	0.005125
0.9998	1	0	0	0	0.000683	0.005125
0.9998	1	0	0	0	0.000683	0.005125
0.9998	1	0	0	0	0.000683	0.005125
0.9932	1	0	0	0	0.000683	0.005125
0.9997	1	0	0	0	0.001028	0.00334
0.9998	1	0	0	0	0.001028	0.00334
0.9999	1	0	0	0	0.001028	0.00334
0.9998	1	0	0	0	0.001028	0.00334
0.9999	1	0	0	0	0.001028	0.00334
0.9468	1	0	0	0	0.004927	0.006967
0.9998	1	0	0	0	0.004927	0.006967
0.9998	1	0	0	0	0.004927	0.006967
0.9998	1	0	0	0	0.004927	0.006967
0.9999	1	0	0	0	0.004927	0.006967
0.9999	1	0	0	0	0.004927	0.006967
0.9992	1	0	0	0	0.008419	0.005033
0.9997	1	0	0	0	0.008419	0.005033
0.9999	1	0	0	0	0.008419	0.005033
0.9998	1	0	0	0	0.013014	0.010375
0.9999	1	0	0	0	0.013014	0.010375
0.9999	1	0	0	0	0.013014	0.010375
0.9998	1	0	0	0	0.013014	0.010375
0.9562	1	0	0	1	0.002571	0.0038
0.9913	1	0	0	0	0.002571	0.0038
0.9997	1	0	0	0	0.002571	0.0038
0.9997	1	0	0	0	0.002571	0.0038
0.9996	1	0	0	0	0.00392	0.01509
0.9994	1	0	0	0	0.00392	0.01509
0.9999	1	0	0	0	0.00392	0.01509
0.8736	1	0	0	0	0.00392	0.01509
0.9995	1	0	0	0	0.00392	0.01509
0.9854	1	0	0	0	0.00392	0.01509
0.9844	1	0	0	0	0.00392	0.01509
0.7509	1	0	0	0	0.00392	0.01509
0.9758	1	0	0	0	0.00392	0.01509
0.5745	1	0	0	0	0.00392	0.01509
0.9996	1	0	0	0	0.001532	0.002917
0.9998	1	0	0	0	0.001532	0.002917
0.9999	1	0	0	0	0.001532	0.002917
0.9998	1	0	0	0	0.001532	0.002917
0.9999	1	0	0	0	0.001532	0.002917
0.9999	1	0	0	0	0.001532	0.002917
0.7044	1	0	0	1	0.008596	0.005075
0.9984	1	0	0	0	0.008596	0.005075
0.7412	1	0	0	0	0.008596	0.005075
0.9999	1	0	0	0	0.008596	0.005075
0.9999	1	0	0	0	0.009854	0.005633
0.9999	1	0	0	0	0.009854	0.005633
0.9999	1	0	0	0	0.009854	0.005633
0.9951	1	0	0	0	0.004981	0.00615
0.9998	1	0	0	0	0.004981	0.00615
0.9999	1	0	0	0	0.004981	0.00615
0.9999	1	0	0	0	0.004981	0.00615
0.9857	1	0	0	0	0.001178	0.00255
0.9998	1	0	0	0	0.001178	0.00255
0.9999	1	0	0	0	0.001178	0.00255
0.9999	1	0	0	0	0.001178	0.00255
0.9999	1	0	0	0	0.001178	0.00255
0.9998	1	0	0	0	0.001178	0.00255
0.9962	1	0	0	0	0.001799	0.00398
0.9998	1	0	0	0	0.001799	0.00398
0.9997	1	0	0	0	0.001799	0.00398
0.9998	1	0	0	0	0.001799	0.00398
