machine_confidence	human_confidence	machine_effort	target	machine_predict	human_effort_groundtruth	human_effort_predicted_avg
0.9983368	1	0	0	0	0.018638	0.025225
0.7020406	1	0	1	0	0.018638	0.025225
0.9982836	1	0	0	0	0.018638	0.025225
0.9984195	1	0	0	0	0.018638	0.025225
0.9826628	1	0	1	0	0.074829	0.0532
0.661569	1	0	1	1	0.074829	0.0532
0.9807333	1	0	1	1	0.074829	0.0532
0.6968687	1	0	0	1	0.058403	0.060275
0.937618	1	0	1	0	0.058403	0.060275
0.7861446	1	0	1	0	0.058403	0.060275
0.9762504	1	0	1	0	0.058403	0.060275
0.9515235	1	0	1	1	0.145523	0.089667
0.9180575	1	0	1	0	0.145523	0.089667
0.9578862	1	0	1	1	0.145523	0.089667
0.7517563	1	0	0	1	0.078487	0.069575
0.6028795	1	0	1	1	0.078487	0.069575
0.9952265	1	0	1	1	0.078487	0.069575
0.5245026	1	0	1	0	0.078487	0.069575
0.9977493	1	0	0	0	0.059126	0.032567
0.6375777	1	0	1	0	0.059126	0.032567
0.9982192	1	0	0	0	0.059126	0.032567
0.9281585	1	0	1	1	0.090537	0.046125
0.6366201	1	0	0	0	0.090537	0.046125
0.9978614	1	0	1	1	0.090537	0.046125
0.9785461	1	0	0	1	0.090537	0.046125
0.9994029	1	0	0	0	0.126971	0.139567
0.8105818	1	0	1	0	0.126971	0.139567
0.9989317	1	0	0	0	0.126971	0.139567
0.993952	1	0	1	1	0.039926	0.019325
0.9947871	1	0	0	0	0.039926	0.019325
0.9976805	1	0	0	0	0.039926	0.019325
0.9985977	1	0	0	0	0.039926	0.019325
0.9988129	1	0	0	0	0.014921	0.0374
0.9985144	1	0	0	0	0.014921	0.0374
0.7706434	1	0	1	0	0.014921	0.0374
0.9976823	1	0	0	0	0.014921	0.0374
0.9989855	1	0	0	0	0.014921	0.0374
0.9989055	1	0	0	0	0.014921	0.0374
0.87255	1	0	1	0	0.011825	0.02512
0.9984186	1	0	0	0	0.011825	0.02512
0.9866656	1	0	0	0	0.011825	0.02512
0.9584649	1	0	0	1	0.011825	0.02512
0.9817742	1	0	0	0	0.011825	0.02512
0.6652384	1	0	1	1	0.142674	0.083833
0.9992379	1	0	0	0	0.142674	0.083833
0.998736	1	0	0	0	0.142674	0.083833
0.9982571	1	0	1	1	0.014589	0.022357
0.9534896	1	0	0	1	0.014589	0.022357
0.9755698	1	0	0	0	0.014589	0.022357
0.9646276	1	0	0	0	0.014589	0.022357
0.972631	1	0	0	0	0.014589	0.022357
0.998429	1	0	0	0	0.014589	0.022357
0.7731404	1	0	0	1	0.014589	0.022357
0.9527103	1	0	1	1	0.07929	0.078975
0.9753599	1	0	0	1	0.07929	0.078975
0.8100556	1	0	1	0	0.07929	0.078975
0.691883	1	0	0	0	0.07929	0.078975
0.9950756	1	0	1	1	0.078406	0.042433
0.9975804	1	0	1	1	0.078406	0.042433
0.9700955	1	0	0	1	0.078406	0.042433
0.7265631	1	0	1	1	0.186225	0.0997
0.8742346	1	0	0	0	0.186225	0.0997
0.791727	1	0	0	0	0.186225	0.0997
0.9925719	1	0	1	0	0.054135	0.0302
0.9815957	1	0	1	1	0.054135	0.0302
0.9853135	1	0	0	0	0.054135	0.0302
0.998444	1	0	1	1	0.179092	0.079233
0.9840644	1	0	1	0	0.179092	0.079233
0.9481998	1	0	1	1	0.179092	0.079233
0.9735155	1	0	0	1	0.086268	0.045267
0.9958586	1	0	0	0	0.086268	0.045267
0.9394103	1	0	1	1	0.086268	0.045267
0.8195036	1	0	1	1	0.033499	0.0243
0.961126	1	0	1	0	0.033499	0.0243
0.9986659	1	0	0	0	0.033499	0.0243
0.9958659	1	0	0	0	0.033499	0.0243
0.8947688	1	0	1	1	0.068402	0.0479
0.7239751	1	0	1	0	0.068402	0.0479
0.907282	1	0	1	0	0.068402	0.0479
0.9986556	1	0	1	0	0.149181	0.0803
0.9991541	1	0	0	0	0.149181	0.0803
0.998831	1	0	0	0	0.149181	0.0803
0.999312	1	0	0	0	0.149181	0.0803
0.9904299	1	0	1	1	0.037704	0.029567
0.7369543	1	0	0	1	0.037704	0.029567
0.9273592	1	0	0	0	0.037704	0.029567
0.923036	1	0	1	1	0.115531	0.0824
0.9975081	1	0	0	0	0.115531	0.0824
0.9891727	1	0	0	0	0.115531	0.0824
0.6149316	1	0	0	0	0.046015	0.05802
0.9918482	1	0	0	0	0.046015	0.05802
0.8989058	1	0	1	0	0.046015	0.05802
0.8231558	1	0	1	1	0.046015	0.05802
0.9816617	1	0	0	0	0.046015	0.05802
0.9991392	1	0	0	0	0.251928	0.155867
0.8040477	1	0	1	0	0.251928	0.155867
0.6533973	1	0	1	0	0.251928	0.155867
0.9987983	1	0	0	0	0.169087	0.1102
0.9440277	1	0	1	1	0.169087	0.1102
0.999099	1	0	0	0	0.169087	0.1102
0.8075433	1	0	1	0	0.028428	0.042
0.9917623	1	0	0	0	0.028428	0.042
0.969377	1	0	0	0	0.028428	0.042
0.9989963	1	0	0	0	0.027876	0.020975
0.9980116	1	0	0	0	0.027876	0.020975
0.9992588	1	0	0	0	0.027876	0.020975
0.9106259	1	0	1	0	0.027876	0.020975
0.9430566	1	0	1	1	0.052699	0.034967
0.9951929	1	0	0	0	0.052699	0.034967
0.9990539	1	0	0	0	0.052699	0.034967
0.9948014	1	0	1	1	0.055013	0.0596
0.9885134	1	0	0	0	0.055013	0.0596
0.980666	1	0	1	1	0.055013	0.0596
0.9845785	1	0	1	1	0.055013	0.0596
0.9931409	1	0	1	1	0.055013	0.0596
0.9015638	1	0	1	1	0.030286	0.0379
0.5591111	1	0	1	0	0.030286	0.0379
0.9954767	1	0	0	0	0.030286	0.0379
0.9916661	1	0	1	0	0.030286	0.0379
0.8897367	1	0	0	0	0.09126	0.0369
0.9966714	1	0	1	0	0.09126	0.0369
0.9022659	1	0	0	1	0.09126	0.0369
0.5792119	1	0	1	0	0.114396	0.05892
0.9321749	1	0	1	0	0.114396	0.05892
0.9978058	1	0	1	0	0.114396	0.05892
0.8971739	1	0	1	0	0.114396	0.05892
0.9922083	1	0	1	1	0.114396	0.05892
0.9894482	1	0	1	1	0.051264	0.028933
0.9742709	1	0	0	0	0.051264	0.028933
0.9984223	1	0	0	0	0.051264	0.028933
0.8790269	1	0	1	1	0.043423	0.034133
0.9694921	1	0	1	0	0.043423	0.034133
0.9772654	1	0	1	0	0.043423	0.034133
0.8794432	1	0	0	1	0.04985	0.047667
0.9886495	1	0	1	1	0.04985	0.047667
0.9910528	1	0	1	1	0.04985	0.047667
0.9277194	1	0	0	0	0.099122	0.045333
0.9962572	1	0	1	1	0.099122	0.045333
0.981356	1	0	0	0	0.099122	0.045333
0.8182562	1	0	1	0	0.094837	0.0695
0.97883	1	0	0	0	0.094837	0.0695
0.8567272	1	0	1	1	0.094837	0.0695
0.9990854	1	0	0	0	0.017031	0.0256
0.8899946	1	0	1	1	0.017031	0.0256
0.9539842	1	0	0	0	0.017031	0.0256
0.9473218	1	0	0	0	0.017031	0.0256
0.9927287	1	0	1	1	0.044344	0.05965
0.8627266	1	0	0	1	0.044344	0.05965
0.9467232	1	0	1	1	0.044344	0.05965
0.990263	1	0	0	0	0.044344	0.05965
0.9972037	1	0	1	1	0.056395	0.063525
0.9937705	1	0	0	0	0.056395	0.063525
0.9970708	1	0	0	0	0.056395	0.063525
0.994471	1	0	0	0	0.056395	0.063525
0.9871677	1	0	0	1	0.1241	0.1031
0.9784731	1	0	1	1	0.1241	0.1031
0.8140061	1	0	0	1	0.1241	0.1031
0.9946535	1	0	1	0	0.140531	0.092667
0.9983784	1	0	1	1	0.140531	0.092667
0.998175	1	0	1	1	0.140531	0.092667
0.9992661	1	0	0	0	0.031984	0.0385
0.7766957	1	0	0	0	0.031984	0.0385
0.994781	1	0	1	1	0.031984	0.0385
0.9966297	1	0	1	1	0.023415	0.031633
0.7374915	1	0	0	0	0.023415	0.031633
0.9978193	1	0	1	1	0.023415	0.031633
0.9988814	1	0	1	0	0.074829	0.046267
0.9984161	1	0	1	1	0.074829	0.046267
0.9988089	1	0	0	0	0.074829	0.046267
0.9959102	1	0	1	1	0.05278	0.05845
0.9949456	1	0	0	0	0.05278	0.05845
0.9926791	1	0	0	0	0.05278	0.05845
0.9987819	1	0	0	0	0.05278	0.05845
0.9863348	1	0	1	1	0.073415	0.078067
0.9741649	1	0	0	0	0.073415	0.078067
0.9613363	1	0	0	0	0.073415	0.078067
0.9982802	1	0	0	0	0.024679	0.03308
0.9991241	1	0	0	0	0.024679	0.03308
0.9992168	1	0	0	0	0.024679	0.03308
0.9991127	1	0	0	0	0.024679	0.03308
0.9922019	1	0	1	1	0.024679	0.03308
0.9918495	1	0	1	1	0.061215	0.0753
0.9853479	1	0	0	1	0.061215	0.0753
0.9506875	1	0	0	0	0.061215	0.0753
0.8568353	1	0	1	1	0.061215	0.0753
0.5491735	1	0	1	0	0.021594	0.02844
0.793887	1	0	1	0	0.021594	0.02844
0.9916784	1	0	0	0	0.021594	0.02844
0.7026696	1	0	0	0	0.021594	0.02844
0.5648847	1	0	0	1	0.021594	0.02844
0.9617941	1	0	1	1	0.048415	0.030933
0.9913425	1	0	0	0	0.048415	0.030933
0.9987932	1	0	0	0	0.048415	0.030933
0.9993796	1	0	0	0	0.020051	0.02386
0.9993076	1	0	0	0	0.020051	0.02386
0.975237	1	0	0	0	0.020051	0.02386
0.9982412	1	0	0	0	0.020051	0.02386
0.9221307	1	0	1	1	0.020051	0.02386
0.9986358	1	0	0	0	0.093348	0.04915
0.9476503	1	0	1	1	0.093348	0.04915
0.9940302	1	0	0	0	0.093348	0.04915
0.9948206	1	0	1	1	0.093348	0.04915
0.9876989	1	0	1	1	0.061954	0.0591
0.962454	1	0	0	0	0.061954	0.0591
0.9825447	1	0	1	1	0.061954	0.0591
0.9683345	1	0	1	0	0.061954	0.0591
0.610852	1	0	1	1	0.061954	0.0591
0.7511109	1	0	1	1	0.131105	0.12855
0.9952727	1	0	1	1	0.131105	0.12855
0.9986526	1	0	1	0	0.131105	0.12855
0.996761	1	0	1	0	0.131105	0.12855
0.997175	1	0	1	1	0.022365	0.03642
0.9795867	1	0	1	1	0.022365	0.03642
0.9971632	1	0	1	1	0.022365	0.03642
0.8171969	1	0	1	0	0.022365	0.03642
0.9947655	1	0	1	1	0.022365	0.03642
0.9227324	1	0	0	0	0.033098	0.041025
0.8847143	1	0	1	1	0.033098	0.041025
0.9894945	1	0	0	0	0.033098	0.041025
0.5861833	1	0	0	1	0.033098	0.041025
0.9990464	1	0	0	0	0.175514	0.1157
0.9985441	1	0	0	0	0.175514	0.1157
0.9802367	1	0	1	1	0.175514	0.1157
0.9983546	1	0	0	0	0.24051	0.083967
0.9928799	1	0	0	0	0.24051	0.083967
0.6178199	1	0	1	1	0.24051	0.083967
0.9644663	1	0	1	1	0.074122	0.030367
0.9957682	1	0	0	0	0.074122	0.030367
0.9946261	1	0	1	1	0.074122	0.030367
0.9945655	1	0	1	1	0.068402	0.0371
0.9735257	1	0	1	1	0.068402	0.0371
0.7688546	1	0	1	0	0.068402	0.0371
0.950706	1	0	0	1	0.134811	0.081133
0.8574016	1	0	0	0	0.134811	0.081133
0.8063773	1	0	1	1	0.134811	0.081133
0.8349683	1	0	1	0	0.067695	0.0657
0.996937	1	0	0	0	0.067695	0.0657
0.9975418	1	0	0	0	0.067695	0.0657
0.9430826	1	0	1	1	0.029049	0.02116
0.9020285	1	0	0	0	0.029049	0.02116
0.9974706	1	0	1	0	0.029049	0.02116
0.9205524	1	0	1	0	0.029049	0.02116
0.9951354	1	0	0	0	0.029049	0.02116
0.9962283	1	0	1	1	0.051264	0.063533
0.8635439	1	0	1	0	0.051264	0.063533
0.9976919	1	0	0	0	0.051264	0.063533
0.9966984	1	0	0	0	0.03841	0.076633
0.9131847	1	0	1	1	0.03841	0.076633
0.9937015	1	0	0	0	0.03841	0.076633
0.5676293	1	0	1	1	0.053406	0.029467
0.6492028	1	0	1	1	0.053406	0.029467
0.9922214	1	0	0	0	0.053406	0.029467
0.7656848	1	0	1	1	0.024663	0.06015
0.5979623	1	0	1	0	0.024663	0.06015
0.9427944	1	0	0	0	0.024663	0.06015
0.9556122	1	0	0	0	0.024663	0.06015
0.9641671	1	0	0	1	0.139824	0.083433
0.9882692	1	0	1	1	0.139824	0.083433
0.9805593	1	0	1	0	0.139824	0.083433
0.9727472	1	0	1	1	0.008548	0.016057
0.9974626	1	0	0	0	0.008548	0.016057
0.9985886	1	0	0	0	0.008548	0.016057
0.998495	1	0	0	0	0.008548	0.016057
0.8781435	1	0	1	0	0.008548	0.016057
0.995347	1	0	0	0	0.008548	0.016057
0.9846699	1	0	0	0	0.008548	0.016057
0.9977045	1	0	1	1	0.142674	0.097167
0.7293244	1	0	0	0	0.142674	0.097167
0.9472783	1	0	1	1	0.142674	0.097167
0.9873793	1	0	0	0	0.038319	0.02615
0.9980387	1	0	1	1	0.038319	0.02615
0.9620782	1	0	0	0	0.038319	0.02615
0.9968502	1	0	0	0	0.038319	0.02615
0.8929104	1	0	1	0	0.143557	0.119725
0.9820232	1	0	1	1	0.143557	0.119725
0.6458078	1	0	1	1	0.143557	0.119725
0.9962858	1	0	1	1	0.143557	0.119725
0.9992479	1	0	0	0	0.060813	0.04685
0.9988952	1	0	0	0	0.060813	0.04685
0.8600828	1	0	1	0	0.060813	0.04685
0.9977111	1	0	0	0	0.060813	0.04685
0.9991127	1	0	0	0	0.017599	0.040483
0.9728431	1	0	0	0	0.017599	0.040483
0.9728606	1	0	1	1	0.017599	0.040483
0.987609	1	0	0	0	0.017599	0.040483
0.9931212	1	0	0	0	0.017599	0.040483
0.967228	1	0	0	0	0.017599	0.040483
0.9904385	1	0	0	0	0.121958	0.081633
0.9304754	1	0	1	1	0.121958	0.081633
0.7694868	1	0	1	1	0.121958	0.081633
0.997573	1	0	0	0	0.003342	0.00594
0.9992675	1	0	0	0	0.003342	0.00594
0.9993868	1	0	0	0	0.003342	0.00594
0.998711	1	0	0	0	0.003342	0.00594
0.9992761	1	0	0	0	0.003342	0.00594
0.9993404	1	0	0	0	0.000643	0.002267
0.9992699	1	0	0	0	0.000643	0.002267
0.9993367	1	0	0	0	0.000643	0.002267
0.9991975	1	0	0	0	0.000643	0.002267
0.9988564	1	0	0	0	0.000643	0.002267
0.9993296	1	0	0	0	0.000643	0.002267
0.9990368	1	0	0	0	0.005206	0.00892
0.9993177	1	0	0	0	0.005206	0.00892
0.9993489	1	0	0	0	0.005206	0.00892
0.9993337	1	0	0	0	0.005206	0.00892
0.9993561	1	0	0	0	0.005206	0.00892
0.9978666	1	0	0	0	0.005206	0.00892
0.9993113	1	0	0	0	0.005206	0.00892
0.9993049	1	0	0	0	0.005206	0.00892
0.9993768	1	0	0	0	0.005206	0.00892
0.9993851	1	0	0	0	0.005206	0.00892
0.9984742	1	0	0	0	0.001598	0.001814
0.9992866	1	0	0	0	0.001598	0.001814
0.9993184	1	0	0	0	0.001598	0.001814
0.999369	1	0	0	0	0.001598	0.001814
0.9993455	1	0	0	0	0.001598	0.001814
0.9990983	1	0	0	0	0.001598	0.001814
0.9981734	1	0	0	0	0.001598	0.001814
0.9989849	1	0	0	0	0.007712	0.0066
0.9993632	1	0	0	0	0.007712	0.0066
0.9993629	1	0	0	0	0.007712	0.0066
0.9991568	1	0	0	0	0.008596	0.004175
0.9993173	1	0	0	0	0.008596	0.004175
0.9992572	1	0	0	0	0.008596	0.004175
0.9994074	1	0	0	0	0.008596	0.004175
0.9991407	1	0	0	0	0.004745	0.006433
0.9992593	1	0	0	0	0.004745	0.006433
0.9992644	1	0	0	0	0.004745	0.006433
0.9750829	1	0	0	0	0.004745	0.006433
0.9952779	1	0	0	0	0.004745	0.006433
0.9991893	1	0	0	0	0.004745	0.006433
0.9990901	1	0	0	0	0.156962	0.041167
0.9992169	1	0	0	0	0.156962	0.041167
0.9992504	1	0	0	0	0.156962	0.041167
0.9993308	1	0	0	0	0.002571	0.005125
0.9993062	1	0	0	0	0.002571	0.005125
0.9993504	1	0	0	0	0.002571	0.005125
0.9992742	1	0	0	0	0.002571	0.005125
0.9986227	1	0	0	0	0.004579	0.00355
0.9991896	1	0	0	0	0.004579	0.00355
0.9991567	1	0	0	0	0.004579	0.00355
0.9993436	1	0	0	0	0.004579	0.00355
0.999079	1	0	0	0	0.005109	0.013783
0.979791	1	0	0	0	0.005109	0.013783
0.9905972	1	0	0	0	0.005109	0.013783
0.9963697	1	0	0	0	0.005109	0.013783
0.9967786	1	0	0	0	0.005109	0.013783
0.998938	1	0	0	0	0.005109	0.013783
0.9964592	1	0	0	0	0.013014	0.007725
0.9982545	1	0	0	0	0.013014	0.007725
0.9990257	1	0	0	0	0.013014	0.007725
0.994404	1	0	0	0	0.013014	0.007725
0.9990779	1	0	0	0	0.01129	0.005167
0.9928565	1	0	0	0	0.01129	0.005167
0.9987811	1	0	0	0	0.01129	0.005167
0.9978983	1	0	0	0	0.003305	0.004743
0.9933507	1	0	0	0	0.003305	0.004743
0.9992424	1	0	0	0	0.003305	0.004743
0.9993839	1	0	0	0	0.003305	0.004743
0.9008756	1	0	0	0	0.003305	0.004743
0.9992167	1	0	0	0	0.003305	0.004743
0.9993387	1	0	0	0	0.003305	0.004743
0.9993423	1	0	0	0	0.000114	0.001856
0.9992476	1	0	0	0	0.000114	0.001856
0.9992479	1	0	0	0	0.000114	0.001856
0.9992734	1	0	0	0	0.000114	0.001856
0.9992199	1	0	0	0	0.000114	0.001856
0.9987602	1	0	0	0	0.000114	0.001856
0.9990243	1	0	0	0	0.000114	0.001856
0.9991781	1	0	0	0	0.000114	0.001856
0.9988676	1	0	0	0	0.000114	0.001856
0.9989067	1	0	0	0	0.004135	0.006667
0.9373171	1	0	0	1	0.004135	0.006667
0.9806364	1	0	0	0	0.004135	0.006667
0.9927619	1	0	0	0	0.013432	0.023667
0.9993179	1	0	0	0	0.013432	0.023667
0.9991721	1	0	0	0	0.013432	0.023667
0.7973845	1	0	0	0	0.016281	0.0042
0.9944139	1	0	0	0	0.016281	0.0042
0.9968094	1	0	0	0	0.016281	0.0042
0.9989854	1	0	0	0	0.010561	0.010733
0.9992724	1	0	0	0	0.010561	0.010733
0.9994086	1	0	0	0	0.010561	0.010733
0.9989254	1	0	0	0	0.000562	0.0011
0.9989026	1	0	0	0	0.000562	0.0011
0.9490795	1	0	0	0	0.000562	0.0011
0.9990528	1	0	0	0	0.000562	0.0011
0.9991197	1	0	0	0	0.011997	0.007233
0.9963608	1	0	0	0	0.011997	0.007233
0.9991952	1	0	0	0	0.011997	0.007233
0.9869036	1	0	0	1	0.001178	0.00195
0.9843779	1	0	0	0	0.001178	0.00195
0.9987248	1	0	0	0	0.001178	0.00195
0.9993115	1	0	0	0	0.001178	0.00195
0.9993883	1	0	0	0	0.001178	0.00195
0.9993253	1	0	0	0	0.001178	0.00195
0.9980738	1	0	0	0	0.102678	0.008333
0.9990314	1	0	0	0	0.102678	0.008333
0.9989158	1	0	0	0	0.102678	0.008333
0.999196	1	0	0	0	0.003177	0.007129
0.9992634	1	0	0	0	0.003177	0.007129
0.9987688	1	0	0	0	0.003177	0.007129
0.9993611	1	0	0	0	0.003177	0.007129
0.9993501	1	0	0	0	0.003177	0.007129
0.9988116	1	0	0	0	0.003177	0.007129
0.9824439	1	0	0	0	0.003177	0.007129
0.9983374	1	0	0	0	0.003374	0.002575
0.9986994	1	0	0	0	0.003374	0.002575
0.9992554	1	0	0	0	0.003374	0.002575
0.9992371	1	0	0	0	0.003374	0.002575
0.9990157	1	0	0	0	0.001992	0.00315
0.9990684	1	0	0	0	0.001992	0.00315
0.9988064	1	0	0	0	0.001992	0.00315
0.9983815	1	0	0	0	0.001992	0.00315
0.996908	1	0	0	0	0.001992	0.00315
0.9992276	1	0	0	0	0.001992	0.00315
0.9991704	1	0	0	0	0.001992	0.00315
0.9993128	1	0	0	0	0.001992	0.00315
0.9993654	1	0	0	0	0.001992	0.000733
0.9992706	1	0	0	0	0.001992	0.000733
0.9993169	1	0	0	0	0.001992	0.000733
0.9987349	1	0	0	0	0.001203	0.002814
0.9973458	1	0	0	0	0.001203	0.002814
0.9991141	1	0	0	0	0.001203	0.002814
0.994261	1	0	0	0	0.001203	0.002814
0.9951794	1	0	0	0	0.001203	0.002814
0.9753535	1	0	0	0	0.001203	0.002814
0.9943336	1	0	0	0	0.001203	0.002814
0.9991615	1	0	0	0	0.01913	0.003067
0.9983974	1	0	0	0	0.01913	0.003067
0.9983122	1	0	0	0	0.01913	0.003067
0.9915218	1	0	0	0	0.004579	0.005375
0.9978957	1	0	0	0	0.004579	0.005375
0.6009468	1	0	1	0	0.004579	0.005375
0.9975752	1	0	0	0	0.004579	0.005375
0.9993067	1	0	0	0	0.00134	0.003871
0.9983779	1	0	0	0	0.00134	0.003871
0.8763999	1	0	0	1	0.00134	0.003871
0.9962925	1	0	0	0	0.00134	0.003871
0.9862155	1	0	0	0	0.00134	0.003871
0.9985266	1	0	0	0	0.00134	0.003871
0.9993981	1	0	0	0	0.00134	0.003871
0.9914927	1	0	0	0	0.002571	0.00485
0.9959717	1	0	0	0	0.002571	0.00485
0.9958962	1	0	0	0	0.002571	0.00485
0.9991968	1	0	0	0	0.002571	0.00485
0.9990193	1	0	0	0	0.006277	0.008533
0.9981516	1	0	0	0	0.006277	0.008533
0.9985279	1	0	0	0	0.006277	0.008533
0.9988948	1	0	0	0	0.020051	0.00462
0.9990197	1	0	0	0	0.020051	0.00462
0.9972229	1	0	0	0	0.020051	0.00462
0.9981872	1	0	0	0	0.020051	0.00462
0.9992619	1	0	0	0	0.020051	0.00462
0.9990832	1	0	0	0	0.001028	0.00318
0.9992272	1	0	0	0	0.001028	0.00318
0.9992989	1	0	0	0	0.001028	0.00318
0.9989148	1	0	0	0	0.001028	0.00318
0.9991159	1	0	0	0	0.001028	0.00318
0.9993596	1	0	0	0	0.004863	0.0042
0.9992955	1	0	0	0	0.004863	0.0042
0.9993725	1	0	0	0	0.004863	0.0042
0.9985247	1	0	0	0	0.009147	0.027233
0.9940241	1	0	0	0	0.009147	0.027233
0.9902312	1	0	0	0	0.009147	0.027233
0.6494876	1	0	0	1	0.004135	0.006967
0.920767	1	0	0	0	0.004135	0.006967
0.9642842	1	0	0	0	0.004135	0.006967
0.9970809	1	0	0	0	0.007198	0.00664
0.7027566	1	0	0	0	0.007198	0.00664
0.995694	1	0	0	0	0.007198	0.00664
0.9991922	1	0	0	0	0.007198	0.00664
0.9990801	1	0	0	0	0.007198	0.00664
0.8071412	1	0	0	1	0.002571	0.004875
0.9351026	1	0	0	0	0.002571	0.004875
0.9029253	1	0	0	0	0.002571	0.004875
0.9972022	1	0	0	0	0.002571	0.004875
0.7127009	1	0	0	1	0.062704	0.049467
0.9992501	1	0	0	0	0.062704	0.049467
0.9977441	1	0	0	0	0.062704	0.049467
0.9988432	1	0	0	0	0.026992	0.013267
0.9991786	1	0	0	0	0.026992	0.013267
0.9988219	1	0	0	0	0.026992	0.013267
0.9991396	1	0	0	0	0.007712	0.003633
0.9992722	1	0	0	0	0.007712	0.003633
0.999085	1	0	0	0	0.007712	0.003633
0.9982446	1	0	0	0	0.000514	0.0025
0.5115663	1	0	0	0	0.000514	0.0025
0.6844873	1	0	0	1	0.000514	0.0025
0.6011399	1	0	0	0	0.000514	0.0025
0.6151338	1	0	0	0	0.000514	0.0025
0.9990574	1	0	0	0	0.014139	0.018833
0.956528	1	0	0	0	0.014139	0.018833
0.9987275	1	0	0	0	0.014139	0.018833
0.9992237	1	0	0	0	0.004884	0.0064
0.9993116	1	0	0	0	0.004884	0.0064
0.9992416	1	0	0	0	0.004884	0.0064
0.9992554	1	0	0	0	0.004884	0.0064
0.9993669	1	0	0	0	0.004884	0.0064
0.9959776	1	0	0	0	0.009854	0.0072
0.9876255	1	0	0	0	0.009854	0.0072
0.9952153	1	0	0	0	0.009854	0.0072
0.9986297	1	0	0	0	0.006941	0.00948
0.9984919	1	0	0	0	0.006941	0.00948
0.9992174	1	0	0	0	0.006941	0.00948
0.9986277	1	0	0	0	0.006941	0.00948
0.9991913	1	0	0	0	0.006941	0.00948
0.9992029	1	0	0	0	0.017288	0.0243
0.9994239	1	0	0	0	0.017288	0.0243
0.9994329	1	0	0	0	0.017288	0.0243
0.9993228	1	0	0	0	0.017288	0.0243
0.9992919	1	0	0	0	0.017288	0.0243
0.9994097	1	0	0	0	0.017288	0.0243
0.9994149	1	0	0	0	0.017288	0.0243
0.999398	1	0	0	0	0.017288	0.0243
0.9994228	1	0	0	0	0.017288	0.0243
0.9994152	1	0	0	0	0.017288	0.0243
0.9979916	1	0	0	0	0.004863	0.004233
0.9992029	1	0	0	0	0.004863	0.004233
0.9991604	1	0	0	0	0.004863	0.004233
0.9949201	1	0	0	0	0.006105	0.01982
0.9989312	1	0	0	0	0.006105	0.01982
0.999082	1	0	0	0	0.006105	0.01982
0.9524408	1	0	0	0	0.006105	0.01982
0.9962907	1	0	0	0	0.006105	0.01982
0.9966638	1	0	0	0	0.006105	0.01982
0.998662	1	0	0	0	0.006105	0.01982
0.8994734	1	0	0	0	0.006105	0.01982
0.9964885	1	0	0	0	0.006105	0.01982
0.9983439	1	0	0	0	0.006105	0.01982
0.9988882	1	0	0	0	0.024936	0.03056
0.9984089	1	0	0	0	0.024936	0.03056
0.9990626	1	0	0	0	0.024936	0.03056
0.9993563	1	0	0	0	0.024936	0.03056
0.9993435	1	0	0	0	0.024936	0.03056
0.9990144	1	0	0	0	0.006277	0.0057
0.9966801	1	0	0	0	0.006277	0.0057
0.9981825	1	0	0	0	0.006277	0.0057
0.9993271	1	0	0	0	0.004392	0.0071
0.9993747	1	0	0	0	0.004392	0.0071
0.9992672	1	0	0	0	0.004392	0.0071
0.9993334	1	0	0	0	0.004392	0.0071
0.9993311	1	0	0	0	0.004392	0.0071
0.9992736	1	0	0	0	0.004392	0.0071
0.9992549	1	0	0	0	0.000683	0.005125
0.9990684	1	0	0	0	0.000683	0.005125
0.9986292	1	0	0	0	0.000683	0.005125
0.9984953	1	0	0	0	0.000683	0.005125
0.9989488	1	0	0	0	0.000683	0.005125
0.9989572	1	0	0	0	0.000683	0.005125
0.9989292	1	0	0	0	0.000683	0.005125
0.9934166	1	0	0	0	0.000683	0.005125
0.998767	1	0	0	0	0.001028	0.00334
0.999036	1	0	0	0	0.001028	0.00334
0.9991104	1	0	0	0	0.001028	0.00334
0.9986209	1	0	0	0	0.001028	0.00334
0.9993073	1	0	0	0	0.001028	0.00334
0.9733948	1	0	0	0	0.004927	0.006967
0.9989021	1	0	0	0	0.004927	0.006967
0.9988896	1	0	0	0	0.004927	0.006967
0.9988116	1	0	0	0	0.004927	0.006967
0.9992439	1	0	0	0	0.004927	0.006967
0.9992668	1	0	0	0	0.004927	0.006967
0.998437	1	0	0	0	0.008419	0.005033
0.9983621	1	0	0	0	0.008419	0.005033
0.9990875	1	0	0	0	0.008419	0.005033
0.9989436	1	0	0	0	0.013014	0.010375
0.9993323	1	0	0	0	0.013014	0.010375
0.9991381	1	0	0	0	0.013014	0.010375
0.9990481	1	0	0	0	0.013014	0.010375
0.950296	1	0	0	1	0.002571	0.0038
0.9930789	1	0	0	0	0.002571	0.0038
0.9987185	1	0	0	0	0.002571	0.0038
0.9985609	1	0	0	0	0.002571	0.0038
0.998024	1	0	0	0	0.00392	0.01509
0.9983345	1	0	0	0	0.00392	0.01509
0.9991979	1	0	0	0	0.00392	0.01509
0.9180328	1	0	0	0	0.00392	0.01509
0.9979832	1	0	0	0	0.00392	0.01509
0.9844432	1	0	0	0	0.00392	0.01509
0.9824259	1	0	0	0	0.00392	0.01509
0.8594242	1	0	0	0	0.00392	0.01509
0.9816095	1	0	0	0	0.00392	0.01509
