machine_confidence	human_confidence	machine_effort	target	machine_predict	human_effort_groundtruth	human_effort_predicted_avg
0.907686874	1	0	0	0	0.126971	0.0884
0.74261275	1	0	1	1	0.039926	0.057525
0.660327576	1	0	0	0	0.039926	0.057525
0.794149477	1	0	0	0	0.039926	0.057525
0.874275501	1	0	0	0	0.039926	0.057525
0.896130168	1	0	0	0	0.014921	0.024067
0.879878083	1	0	0	0	0.014921	0.024067
0.209891086	1	0	1	0	0.014921	0.024067
0.806644927	1	0	0	0	0.014921	0.024067
0.927450224	1	0	0	0	0.014921	0.024067
0.916917502	1	0	0	0	0.014921	0.024067
0.268275094	1	0	1	0	0.011825	0.03812
0.868590925	1	0	0	0	0.011825	0.03812
0.569092236	1	0	0	0	0.011825	0.03812
0.467443485	1	0	0	1	0.011825	0.03812
0.512469175	1	0	0	0	0.011825	0.03812
0.159004854	1	0	1	1	0.142674	0.054533
0.951961912	1	0	0	0	0.142674	0.054533
0.886900741	1	0	0	0	0.142674	0.054533
0.918350333	1	0	1	1	0.014589	0.026543
0.456537724	1	0	0	1	0.014589	0.026543
0.471139621	1	0	0	0	0.014589	0.026543
0.41852567	1	0	0	0	0.014589	0.026543
0.459015472	1	0	0	0	0.014589	0.026543
0.848314165	1	0	0	0	0.014589	0.026543
0.216915467	1	0	0	1	0.014589	0.026543
0.424862469	1	0	1	1	0.07929	0.043
0.54979473	1	0	0	1	0.07929	0.043
0.203893751	1	0	1	0	0.07929	0.043
0.128539364	1	0	0	0	0.07929	0.043
0.775240959	1	0	1	1	0.078406	0.0356
0.876974465	1	0	1	1	0.078406	0.0356
0.524270612	1	0	0	1	0.078406	0.0356
0.194125431	1	0	1	1	0.186225	0.069233
0.318164598	1	0	0	0	0.186225	0.069233
0.244735724	1	0	0	0	0.186225	0.069233
0.662543545	1	0	1	0	0.054135	0.0479
0.601545108	1	0	1	1	0.054135	0.0479
0.552933928	1	0	0	0	0.054135	0.0479
0.927496359	1	0	1	1	0.179092	0.047767
0.555403804	1	0	1	0	0.179092	0.047767
0.452455846	1	0	1	1	0.179092	0.047767
0.541813546	1	0	0	1	0.086268	0.029967
0.71397052	1	0	0	0	0.086268	0.029967
0.442672472	1	0	1	1	0.086268	0.029967
0.248379372	1	0	1	1	0.033499	0.0334
0.431267103	1	0	1	0	0.033499	0.0334
0.888032202	1	0	0	0	0.033499	0.0334
0.728792994	1	0	0	0	0.033499	0.0334
0.354753431	1	0	1	1	0.068402	0.053733
0.152130069	1	0	1	0	0.068402	0.053733
0.352042378	1	0	1	0	0.068402	0.053733
0.87539771	1	0	1	0	0.149181	0.061225
0.937311247	1	0	0	0	0.149181	0.061225
0.890189078	1	0	0	0	0.149181	0.061225
0.957849148	1	0	0	0	0.149181	0.061225
0.726965655	1	0	1	1	0.037704	0.057233
0.187477128	1	0	0	1	0.037704	0.057233
0.346363629	1	0	0	0	0.037704	0.057233
0.400057335	1	0	1	1	0.115531	0.0422
0.783726123	1	0	0	0	0.115531	0.0422
0.591848789	1	0	0	0	0.115531	0.0422
0.080679486	1	0	0	0	0.046015	0.0505
0.618158934	1	0	0	0	0.046015	0.0505
0.332180803	1	0	1	0	0.046015	0.0505
0.258538417	1	0	1	1	0.046015	0.0505
0.522777895	1	0	0	0	0.046015	0.0505
0.945165888	1	0	0	0	0.251928	0.039233
0.218900329	1	0	1	0	0.251928	0.039233
0.125994819	1	0	1	0	0.251928	0.039233
0.893884729	1	0	0	0	0.169087	0.06
0.430383414	1	0	1	1	0.169087	0.06
0.929329807	1	0	0	0	0.169087	0.06
0.206441301	1	0	1	0	0.028428	0.092767
0.610562136	1	0	0	0	0.028428	0.092767
0.44593387	1	0	0	0	0.028428	0.092767
0.920100994	1	0	0	0	0.027876	0.04225
0.831653974	1	0	0	0	0.027876	0.04225
0.947033381	1	0	0	0	0.027876	0.04225
0.318670903	1	0	1	0	0.027876	0.04225
0.461140398	1	0	1	1	0.052699	0.056667
0.710248032	1	0	0	0	0.052699	0.056667
0.92598322	1	0	0	0	0.052699	0.056667
0.760071364	1	0	1	1	0.055013	0.04888
0.583319714	1	0	0	0	0.055013	0.04888
0.572548881	1	0	1	1	0.055013	0.04888
0.616147031	1	0	1	1	0.055013	0.04888
0.718313077	1	0	1	1	0.055013	0.04888
0.341184975	1	0	1	1	0.030286	0.06935
0.068327807	1	0	1	0	0.030286	0.06935
0.692276136	1	0	0	0	0.030286	0.06935
0.615063903	1	0	1	0	0.030286	0.06935
0.290179933	1	0	0	0	0.09126	0.029567
0.758672808	1	0	1	0	0.09126	0.029567
0.371615643	1	0	0	1	0.09126	0.029567
0.107038986	1	0	1	0	0.114396	0.04888
0.358515971	1	0	1	0	0.114396	0.04888
0.783911071	1	0	1	0	0.114396	0.04888
0.324865362	1	0	1	0	0.114396	0.04888
0.710052043	1	0	1	1	0.114396	0.04888
0.657028862	1	0	1	1	0.051264	0.032967
0.473768501	1	0	0	0	0.051264	0.032967
0.836197811	1	0	0	0	0.051264	0.032967
0.2885722	1	0	1	1	0.043423	0.052767
0.447690077	1	0	1	0	0.043423	0.052767
0.489569694	1	0	1	0	0.043423	0.052767
0.307132395	1	0	0	1	0.04985	0.0544
0.678065783	1	0	1	1	0.04985	0.0544
0.701945209	1	0	1	1	0.04985	0.0544
0.305517658	1	0	0	0	0.099122	0.0438
0.828682062	1	0	1	1	0.099122	0.0438
0.497276806	1	0	0	0	0.099122	0.0438
0.229544286	1	0	1	0	0.094837	0.0493
0.492392186	1	0	0	0	0.094837	0.0493
0.277084989	1	0	1	1	0.094837	0.0493
0.932126024	1	0	0	0	0.017031	0.021
0.329765931	1	0	1	1	0.017031	0.021
0.405633922	1	0	0	0	0.017031	0.021
0.367650265	1	0	0	0	0.017031	0.021
0.701285113	1	0	1	1	0.044344	0.046725
0.280102346	1	0	0	1	0.044344	0.046725
0.43632936	1	0	1	1	0.044344	0.046725
0.59061596	1	0	0	0	0.044344	0.046725
0.848344018	1	0	1	1	0.056395	0.0335
0.658549515	1	0	0	0	0.056395	0.0335
0.753007222	1	0	0	0	0.056395	0.0335
0.654776113	1	0	0	0	0.056395	0.0335
0.66013951	1	0	0	1	0.1241	0.052567
0.568917461	1	0	1	1	0.1241	0.052567
0.23613495	1	0	0	1	0.1241	0.052567
0.677566992	1	0	1	0	0.140531	0.062033
0.92632776	1	0	1	1	0.140531	0.062033
0.903467027	1	0	1	1	0.140531	0.062033
0.959692411	1	0	0	0	0.031984	0.027133
0.186244158	1	0	0	0	0.031984	0.027133
0.755911045	1	0	1	1	0.031984	0.027133
0.815931223	1	0	1	1	0.023415	0.042733
0.146510133	1	0	0	0	0.023415	0.042733
0.870797208	1	0	1	1	0.023415	0.042733
0.902478418	1	0	1	0	0.074829	0.050933
0.920920222	1	0	1	1	0.074829	0.050933
0.888178044	1	0	0	0	0.074829	0.050933
0.799682665	1	0	1	1	0.05278	0.0311
0.672470434	1	0	0	0	0.05278	0.0311
0.638770573	1	0	0	0	0.05278	0.0311
0.8806431	1	0	0	0	0.05278	0.0311
0.633543535	1	0	1	1	0.073415	0.0954
0.492014956	1	0	0	0	0.073415	0.0954
0.430571505	1	0	0	0	0.073415	0.0954
0.839293737	1	0	0	0	0.024679	0.03246
0.934239475	1	0	0	0	0.024679	0.03246
0.951672912	1	0	0	0	0.024679	0.03246
0.937435031	1	0	0	0	0.024679	0.03246
0.705338186	1	0	1	1	0.024679	0.03246
0.723141825	1	0	1	1	0.061215	0.073575
0.63405485	1	0	0	1	0.061215	0.073575
0.386774683	1	0	0	0	0.061215	0.073575
0.302893174	1	0	1	1	0.061215	0.073575
0.089632559	1	0	1	0	0.021594	0.06032
0.22057674	1	0	1	0	0.021594	0.06032
0.608260799	1	0	0	0	0.021594	0.06032
0.146793177	1	0	0	0	0.021594	0.06032
0.089661856	1	0	0	1	0.021594	0.06032
0.479827189	1	0	1	1	0.048415	0.022933
0.607060149	1	0	0	0	0.048415	0.022933
0.87526774	1	0	0	0	0.048415	0.022933
0.977597086	1	0	0	0	0.020051	0.0364
0.968853134	1	0	0	0	0.020051	0.0364
0.462903737	1	0	0	0	0.020051	0.0364
0.846524168	1	0	0	0	0.020051	0.0364
0.371361558	1	0	1	1	0.020051	0.0364
0.877109419	1	0	0	0	0.093348	0.084875
0.44036564	1	0	1	1	0.093348	0.084875
0.644074622	1	0	0	0	0.093348	0.084875
0.756829264	1	0	1	1	0.093348	0.084875
0.609684607	1	0	1	1	0.061954	0.05876
0.41937217	1	0	0	0	0.061954	0.05876
0.598479444	1	0	1	1	0.061954	0.05876
0.452936975	1	0	1	0	0.061954	0.05876
0.110606144	1	0	1	1	0.061954	0.05876
0.172074444	1	0	1	1	0.131105	0.080475
0.780469812	1	0	1	1	0.131105	0.080475
0.868707502	1	0	1	0	0.131105	0.080475
0.732994106	1	0	1	0	0.131105	0.080475
0.859943971	1	0	1	1	0.022365	0.04752
0.583446284	1	0	1	1	0.022365	0.04752
0.84559961	1	0	1	1	0.022365	0.04752
0.221678373	1	0	1	0	0.022365	0.04752
0.750054147	1	0	1	1	0.022365	0.04752
0.332991622	1	0	0	0	0.033098	0.052875
0.316918785	1	0	1	1	0.033098	0.052875
0.579339844	1	0	0	0	0.033098	0.052875
0.084405092	1	0	0	1	0.033098	0.052875
0.924342745	1	0	0	0	0.175514	0.0398
0.867528245	1	0	0	0	0.175514	0.0398
0.614199409	1	0	1	1	0.175514	0.0398
0.860797704	1	0	0	0	0.24051	0.053333
0.661989291	1	0	0	0	0.24051	0.053333
0.092497138	1	0	1	1	0.24051	0.053333
0.506327291	1	0	1	1	0.074122	0.036133
0.721895347	1	0	0	0	0.074122	0.036133
0.735355278	1	0	1	1	0.074122	0.036133
0.754555914	1	0	1	1	0.068402	0.056067
0.537510324	1	0	1	1	0.068402	0.056067
0.175856835	1	0	1	0	0.068402	0.056067
0.43693872	1	0	0	1	0.134811	0.037133
0.235338843	1	0	0	0	0.134811	0.037133
0.257637655	1	0	1	1	0.134811	0.037133
0.207686961	1	0	1	0	0.067695	0.0307
0.769146003	1	0	0	0	0.067695	0.0307
0.805587231	1	0	0	0	0.067695	0.0307
0.416425766	1	0	1	1	0.029049	0.04886
0.295012949	1	0	0	0	0.029049	0.04886
0.783902432	1	0	1	0	0.029049	0.04886
0.330956102	1	0	1	0	0.029049	0.04886
0.677882548	1	0	0	0	0.029049	0.04886
0.821929361	1	0	1	1	0.051264	0.069067
0.239926566	1	0	1	0	0.051264	0.069067
0.801402349	1	0	0	0	0.051264	0.069067
0.766955363	1	0	0	0	0.03841	0.0383
0.350771312	1	0	1	1	0.03841	0.0383
0.662041585	1	0	0	0	0.03841	0.0383
0.051601139	1	0	1	1	0.053406	0.021433
0.144029827	1	0	1	1	0.053406	0.021433
0.624141609	1	0	0	0	0.053406	0.021433
0.184630264	1	0	1	1	0.024663	0.022175
0.074036107	1	0	1	0	0.024663	0.022175
0.350591119	1	0	0	0	0.024663	0.022175
0.400027021	1	0	0	0	0.024663	0.022175
0.49167862	1	0	0	1	0.139824	0.061867
0.663490212	1	0	1	1	0.139824	0.061867
0.536071257	1	0	1	0	0.139824	0.061867
0.513586936	1	0	1	1	0.008548	0.021471
0.765725038	1	0	0	0	0.008548	0.021471
0.869787946	1	0	0	0	0.008548	0.021471
0.85381796	1	0	0	0	0.008548	0.021471
0.288191468	1	0	1	0	0.008548	0.021471
0.694002874	1	0	0	0	0.008548	0.021471
0.550825641	1	0	0	0	0.008548	0.021471
0.867796286	1	0	1	1	0.142674	0.061833
0.151138738	1	0	0	0	0.142674	0.061833
0.433044959	1	0	1	1	0.142674	0.061833
0.558206053	1	0	0	0	0.038319	0.0465
0.89560978	1	0	1	1	0.038319	0.0465
0.416982065	1	0	0	0	0.038319	0.0465
0.734464331	1	0	0	0	0.038319	0.0465
0.275388795	1	0	1	0	0.143557	0.03
0.573577772	1	0	1	1	0.143557	0.03
0.126793505	1	0	1	1	0.143557	0.03
0.81760173	1	0	1	1	0.143557	0.03
0.949544586	1	0	0	0	0.060813	0.038675
0.911242638	1	0	0	0	0.060813	0.038675
0.245867469	1	0	1	0	0.060813	0.038675
0.826318871	1	0	0	0	0.060813	0.038675
0.932797494	1	0	0	0	0.017599	0.034083
0.474958851	1	0	0	0	0.017599	0.034083
0.543919558	1	0	1	1	0.017599	0.034083
0.567316373	1	0	0	0	0.017599	0.034083
0.66602966	1	0	0	0	0.017599	0.034083
0.435249452	1	0	0	0	0.017599	0.034083
0.609718704	1	0	0	0	0.121958	0.061933
0.411793238	1	0	1	1	0.121958	0.061933
0.22667162	1	0	1	1	0.121958	0.061933
0.7738674	1	0	0	0	0.003342	0.00798
0.958384488	1	0	0	0	0.003342	0.00798
0.976257955	1	0	0	0	0.003342	0.00798
0.887933032	1	0	0	0	0.003342	0.00798
0.953663729	1	0	0	0	0.003342	0.00798
0.982352299	1	0	0	0	0.000643	0.006767
0.956015035	1	0	0	0	0.000643	0.006767
0.964827793	1	0	0	0	0.000643	0.006767
0.94257297	1	0	0	0	0.000643	0.006767
0.902653065	1	0	0	0	0.000643	0.006767
0.961942144	1	0	0	0	0.000643	0.006767
0.924295103	1	0	0	0	0.005206	0.00315
0.957998082	1	0	0	0	0.005206	0.00315
0.972600209	1	0	0	0	0.005206	0.00315
0.965584631	1	0	0	0	0.005206	0.00315
0.96445156	1	0	0	0	0.005206	0.00315
0.832630673	1	0	0	0	0.005206	0.00315
0.963700064	1	0	0	0	0.005206	0.00315
0.953646605	1	0	0	0	0.005206	0.00315
0.969424001	1	0	0	0	0.005206	0.00315
0.964140886	1	0	0	0	0.005206	0.00315
0.883167161	1	0	0	0	0.001598	0.004629
0.966747095	1	0	0	0	0.001598	0.004629
0.979472835	1	0	0	0	0.001598	0.004629
0.976915188	1	0	0	0	0.001598	0.004629
0.972028984	1	0	0	0	0.001598	0.004629
0.936190982	1	0	0	0	0.001598	0.004629
0.852975396	1	0	0	0	0.001598	0.004629
0.926541948	1	0	0	0	0.007712	0.017467
0.977250399	1	0	0	0	0.007712	0.017467
0.971080604	1	0	0	0	0.007712	0.017467
0.945126348	1	0	0	0	0.008596	0.0144
0.969075679	1	0	0	0	0.008596	0.0144
0.960588061	1	0	0	0	0.008596	0.0144
0.975779612	1	0	0	0	0.008596	0.0144
0.945259665	1	0	0	0	0.004745	0.00885
0.975784545	1	0	0	0	0.004745	0.00885
0.955591619	1	0	0	0	0.004745	0.00885
0.486991421	1	0	0	0	0.004745	0.00885
0.730921448	1	0	0	0	0.004745	0.00885
0.933043323	1	0	0	0	0.004745	0.00885
0.946002752	1	0	0	0	0.156962	0.011167
0.951417242	1	0	0	0	0.156962	0.011167
0.954736429	1	0	0	0	0.156962	0.011167
0.956624881	1	0	0	0	0.002571	0.012625
0.956494733	1	0	0	0	0.002571	0.012625
0.978117934	1	0	0	0	0.002571	0.012625
0.957422639	1	0	0	0	0.002571	0.012625
0.88258814	1	0	0	0	0.004579	0.006875
0.95407319	1	0	0	0	0.004579	0.006875
0.938170961	1	0	0	0	0.004579	0.006875
0.96951374	1	0	0	0	0.004579	0.006875
0.941271284	1	0	0	0	0.005109	0.018183
0.509763284	1	0	0	0	0.005109	0.018183
0.639271485	1	0	0	0	0.005109	0.018183
0.763479881	1	0	0	0	0.005109	0.018183
0.77391972	1	0	0	0	0.005109	0.018183
0.899376843	1	0	0	0	0.005109	0.018183
0.718064768	1	0	0	0	0.013014	0.008075
0.845653003	1	0	0	0	0.013014	0.008075
0.924665483	1	0	0	0	0.013014	0.008075
0.68766812	1	0	0	0	0.013014	0.008075
0.935479384	1	0	0	0	0.01129	0.016
0.658458166	1	0	0	0	0.01129	0.016
0.917131638	1	0	0	0	0.01129	0.016
0.795437949	1	0	0	0	0.003305	0.006957
0.657010945	1	0	0	0	0.003305	0.006957
0.95332034	1	0	0	0	0.003305	0.006957
0.977132443	1	0	0	0	0.003305	0.006957
0.310143183	1	0	0	0	0.003305	0.006957
0.944782038	1	0	0	0	0.003305	0.006957
0.961288004	1	0	0	0	0.003305	0.006957
0.973573892	1	0	0	0	0.000114	0.003778
0.960287177	1	0	0	0	0.000114	0.003778
0.949120966	1	0	0	0	0.000114	0.003778
0.958294724	1	0	0	0	0.000114	0.003778
0.942175701	1	0	0	0	0.000114	0.003778
0.896220264	1	0	0	0	0.000114	0.003778
0.92306281	1	0	0	0	0.000114	0.003778
0.946160836	1	0	0	0	0.000114	0.003778
0.911119902	1	0	0	0	0.000114	0.003778
0.921743131	1	0	0	0	0.004135	0.012367
0.42368587	1	0	0	1	0.004135	0.012367
0.5239879	1	0	0	0	0.004135	0.012367
0.646380049	1	0	0	0	0.013432	0.011433
0.953680726	1	0	0	0	0.013432	0.011433
0.934474084	1	0	0	0	0.013432	0.011433
0.202908602	1	0	0	0	0.016281	0.0196
0.680118351	1	0	0	0	0.016281	0.0196
0.78067306	1	0	0	0	0.016281	0.0196
0.920830151	1	0	0	0	0.010561	0.0091
0.96160586	1	0	0	0	0.010561	0.0091
0.988687539	1	0	0	0	0.010561	0.0091
0.918779832	1	0	0	0	0.000562	0.025225
0.897262293	1	0	0	0	0.000562	0.025225
0.396022921	1	0	0	0	0.000562	0.025225
0.921965037	1	0	0	0	0.000562	0.025225
0.938247767	1	0	0	0	0.011997	0.006233
0.75631892	1	0	0	0	0.011997	0.006233
0.959485329	1	0	0	0	0.011997	0.006233
0.629513364	1	0	0	1	0.001178	0.006867
0.547864745	1	0	0	0	0.001178	0.006867
0.894236604	1	0	0	0	0.001178	0.006867
0.9492242	1	0	0	0	0.001178	0.006867
0.972773272	1	0	0	0	0.001178	0.006867
0.966435833	1	0	0	0	0.001178	0.006867
0.829700218	1	0	0	0	0.102678	0.013067
0.924298937	1	0	0	0	0.102678	0.013067
0.89870977	1	0	0	0	0.102678	0.013067
0.951497192	1	0	0	0	0.003177	0.008529
0.962543811	1	0	0	0	0.003177	0.008529
0.891777489	1	0	0	0	0.003177	0.008529
0.974857176	1	0	0	0	0.003177	0.008529
0.970413531	1	0	0	0	0.003177	0.008529
0.909392526	1	0	0	0	0.003177	0.008529
0.521546728	1	0	0	0	0.003177	0.008529
0.816778464	1	0	0	0	0.003374	0.01245
0.873921402	1	0	0	0	0.003374	0.01245
0.954055247	1	0	0	0	0.003374	0.01245
0.952264023	1	0	0	0	0.003374	0.01245
0.923266212	1	0	0	0	0.001992	0.011688
0.927991546	1	0	0	0	0.001992	0.011688
0.896622952	1	0	0	0	0.001992	0.011688
0.867970038	1	0	0	0	0.001992	0.011688
0.770737685	1	0	0	0	0.001992	0.011688
0.948677205	1	0	0	0	0.001992	0.011688
0.944173751	1	0	0	0	0.001992	0.011688
0.958362737	1	0	0	0	0.001992	0.011688
0.985607971	1	0	0	0	0.001992	0.018167
0.952297429	1	0	0	0	0.001992	0.018167
0.951086326	1	0	0	0	0.001992	0.018167
0.871534978	1	0	0	0	0.001203	0.006671
0.778239351	1	0	0	0	0.001203	0.006671
0.940785094	1	0	0	0	0.001203	0.006671
0.683463174	1	0	0	0	0.001203	0.006671
0.708730191	1	0	0	0	0.001203	0.006671
0.471505375	1	0	0	0	0.001203	0.006671
0.684201839	1	0	0	0	0.001203	0.006671
0.93967725	1	0	0	0	0.01913	0.0108
0.841748814	1	0	0	0	0.01913	0.0108
0.83753321	1	0	0	0	0.01913	0.0108
0.602850219	1	0	0	0	0.004579	0.019425
0.809478845	1	0	0	0	0.004579	0.019425
0.094132215	1	0	1	0	0.004579	0.019425
0.811166119	1	0	0	0	0.004579	0.019425
0.970005451	1	0	0	0	0.00134	0.007471
0.850230911	1	0	0	0	0.00134	0.007471
0.318453495	1	0	0	1	0.00134	0.007471
0.72330405	1	0	0	0	0.00134	0.007471
0.561776233	1	0	0	0	0.00134	0.007471
0.874164037	1	0	0	0	0.00134	0.007471
0.979759483	1	0	0	0	0.00134	0.007471
0.604055163	1	0	0	0	0.002571	0.0123
0.729237727	1	0	0	0	0.002571	0.0123
0.70516658	1	0	0	0	0.002571	0.0123
0.944963765	1	0	0	0	0.002571	0.0123
0.927669984	1	0	0	0	0.006277	0.021
0.837283112	1	0	0	0	0.006277	0.021
0.863186812	1	0	0	0	0.006277	0.021
0.915652468	1	0	0	0	0.020051	0.0118
0.910398439	1	0	0	0	0.020051	0.0118
0.792810296	1	0	0	0	0.020051	0.0118
0.842472578	1	0	0	0	0.020051	0.0118
0.950655012	1	0	0	0	0.020051	0.0118
0.939251406	1	0	0	0	0.001028	0.009
0.962237661	1	0	0	0	0.001028	0.009
0.97094445	1	0	0	0	0.001028	0.009
0.92627498	1	0	0	0	0.001028	0.009
0.941300933	1	0	0	0	0.001028	0.009
0.984534785	1	0	0	0	0.004863	0.011767
0.962239859	1	0	0	0	0.004863	0.011767
0.964889953	1	0	0	0	0.004863	0.011767
0.85740713	1	0	0	0	0.009147	0.042133
0.672799051	1	0	0	0	0.009147	0.042133
0.590985011	1	0	0	0	0.009147	0.042133
0.143503199	1	0	0	1	0.004135	0.010433
0.350006704	1	0	0	0	0.004135	0.010433
0.448512398	1	0	0	0	0.004135	0.010433
0.729513282	1	0	0	0	0.007198	0.00864
0.153413161	1	0	0	0	0.007198	0.00864
0.725095197	1	0	0	0	0.007198	0.00864
0.938202246	1	0	0	0	0.007198	0.00864
0.916276857	1	0	0	0	0.007198	0.00864
0.276306937	1	0	0	1	0.002571	0.015725
0.37369009	1	0	0	0	0.002571	0.015725
0.335840492	1	0	0	0	0.002571	0.015725
0.784724215	1	0	0	0	0.002571	0.015725
0.17029729	1	0	0	1	0.062704	0.0085
0.954946297	1	0	0	0	0.062704	0.0085
0.815975569	1	0	0	0	0.062704	0.0085
0.904316313	1	0	0	0	0.026992	0.010667
0.945949001	1	0	0	0	0.026992	0.010667
0.898562957	1	0	0	0	0.026992	0.010667
0.940947702	1	0	0	0	0.007712	0.015267
0.957567484	1	0	0	0	0.007712	0.015267
0.929605388	1	0	0	0	0.007712	0.015267
0.839880554	1	0	0	0	0.000514	0.0139
0.035917387	1	0	0	0	0.000514	0.0139
0.139376048	1	0	0	1	0.000514	0.0139
0.093329887	1	0	0	0	0.000514	0.0139
0.113110658	1	0	0	0	0.000514	0.0139
0.923602879	1	0	0	0	0.014139	0.060367
0.417242565	1	0	0	0	0.014139	0.060367
0.890769096	1	0	0	0	0.014139	0.060367
0.962974664	1	0	0	0	0.004884	0.00774
0.962214939	1	0	0	0	0.004884	0.00774
0.940671457	1	0	0	0	0.004884	0.00774
0.94280216	1	0	0	0	0.004884	0.00774
0.963331319	1	0	0	0	0.004884	0.00774
0.723651912	1	0	0	0	0.009854	0.0176
0.565195945	1	0	0	0	0.009854	0.0176
0.708888506	1	0	0	0	0.009854	0.0176
0.85970448	1	0	0	0	0.006941	0.01582
0.856898627	1	0	0	0	0.006941	0.01582
0.942521161	1	0	0	0	0.006941	0.01582
0.879012107	1	0	0	0	0.006941	0.01582
0.933440771	1	0	0	0	0.006941	0.01582
0.950001511	1	0	0	0	0.017288	0.01041
0.985651243	1	0	0	0	0.017288	0.01041
0.986165752	1	0	0	0	0.017288	0.01041
0.965219925	1	0	0	0	0.017288	0.01041
0.964612584	1	0	0	0	0.017288	0.01041
0.980491323	1	0	0	0	0.017288	0.01041
0.979848148	1	0	0	0	0.017288	0.01041
0.970267996	1	0	0	0	0.017288	0.01041
0.977766493	1	0	0	0	0.017288	0.01041
0.983141494	1	0	0	0	0.017288	0.01041
0.827823191	1	0	0	0	0.004863	0.012567
0.958700811	1	0	0	0	0.004863	0.012567
0.93658779	1	0	0	0	0.004863	0.012567
0.667660933	1	0	0	0	0.006105	0.00513
0.920144828	1	0	0	0	0.006105	0.00513
0.947385384	1	0	0	0	0.006105	0.00513
0.395584016	1	0	0	0	0.006105	0.00513
0.75245238	1	0	0	0	0.006105	0.00513
0.745130524	1	0	0	0	0.006105	0.00513
0.902989016	1	0	0	0	0.006105	0.00513
0.293287489	1	0	0	0	0.006105	0.00513
0.73840075	1	0	0	0	0.006105	0.00513
0.853776732	1	0	0	0	0.006105	0.00513
0.90640584	1	0	0	0	0.024936	0.01298
0.867040956	1	0	0	0	0.024936	0.01298
0.929908189	1	0	0	0	0.024936	0.01298
0.973180406	1	0	0	0	0.024936	0.01298
0.962671352	1	0	0	0	0.024936	0.01298
0.938731708	1	0	0	0	0.006277	0.011467
0.75355294	1	0	0	0	0.006277	0.011467
0.838698588	1	0	0	0	0.006277	0.011467
0.96856439	1	0	0	0	0.004392	0.012
0.975351391	1	0	0	0	0.004392	0.012
0.955821449	1	0	0	0	0.004392	0.012
0.963353454	1	0	0	0	0.004392	0.012
0.966833026	1	0	0	0	0.004392	0.012
0.957868752	1	0	0	0	0.004392	0.012
0.949724371	1	0	0	0	0.000683	0.004075
0.936160132	1	0	0	0	0.000683	0.004075
0.8841674	1	0	0	0	0.000683	0.004075
0.8774764	1	0	0	0	0.000683	0.004075
0.916149495	1	0	0	0	0.000683	0.004075
0.922695829	1	0	0	0	0.000683	0.004075
0.913757933	1	0	0	0	0.000683	0.004075
0.629937572	1	0	0	0	0.000683	0.004075
0.89844109	1	0	0	0	0.001028	0.01038
0.925779922	1	0	0	0	0.001028	0.01038
0.934529318	1	0	0	0	0.001028	0.01038
0.875071291	1	0	0	0	0.001028	0.01038
0.969013263	1	0	0	0	0.001028	0.01038
0.458838703	1	0	0	0	0.004927	0.009683
0.909262607	1	0	0	0	0.004927	0.009683
0.899596168	1	0	0	0	0.004927	0.009683
0.889856372	1	0	0	0	0.004927	0.009683
0.949522426	1	0	0	0	0.004927	0.009683
0.952028443	1	0	0	0	0.004927	0.009683
0.827492786	1	0	0	0	0.008419	0.0135
0.849516911	1	0	0	0	0.008419	0.0135
0.927420857	1	0	0	0	0.008419	0.0135
0.919820174	1	0	0	0	0.013014	0.00855
0.9849113	1	0	0	0	0.013014	0.00855
0.950037958	1	0	0	0	0.013014	0.00855
0.940083388	1	0	0	0	0.013014	0.00855
0.458405575	1	0	0	1	0.002571	0.02395
0.639860858	1	0	0	0	0.002571	0.02395
0.891435147	1	0	0	0	0.002571	0.02395
0.873361397	1	0	0	0	0.002571	0.02395
0.809513222	1	0	0	0	0.00392	0.00794
0.837072171	1	0	0	0	0.00392	0.00794
0.938031842	1	0	0	0	0.00392	0.00794
0.346155218	1	0	0	0	0.00392	0.00794
0.820650372	1	0	0	0	0.00392	0.00794
0.534982659	1	0	0	0	0.00392	0.00794
0.516580625	1	0	0	0	0.00392	0.00794
0.258304447	1	0	0	0	0.00392	0.00794
0.515604309	1	0	0	0	0.00392	0.00794
0.159248399	1	0	0	0	0.00392	0.00794
0.875044991	1	0	0	0	0.001532	0.011467
0.915201013	1	0	0	0	0.001532	0.011467
0.941347195	1	0	0	0	0.001532	0.011467
0.931773612	1	0	0	0	0.001532	0.011467
0.961453449	1	0	0	0	0.001532	0.011467
0.968445615	1	0	0	0	0.001532	0.011467
0.207692267	1	0	0	1	0.008596	0.03055
0.709441099	1	0	0	0	0.008596	0.03055
0.239104698	1	0	0	0	0.008596	0.03055
0.954060359	1	0	0	0	0.008596	0.03055
0.941512053	1	0	0	0	0.009854	0.011533
0.967704676	1	0	0	0	0.009854	0.011533
0.95830551	1	0	0	0	0.009854	0.011533
0.693559982	1	0	0	0	0.004981	0.009925
0.921249171	1	0	0	0	0.004981	0.009925
1	1	0	0	0	0.004981	0.009925
0.988893138	1	0	0	0	0.004981	0.009925
0.582163078	1	0	0	0	0.001178	0.008333
0.914497952	1	0	0	0	0.001178	0.008333
0.983115245	1	0	0	0	0.001178	0.008333
0.975326471	1	0	0	0	0.001178	0.008333
0.98287831	1	0	0	0	0.001178	0.008333
0.940708569	1	0	0	0	0.001178	0.008333
0.688285301	1	0	0	0	0.001799	0.00864
0.884806409	1	0	0	0	0.001799	0.00864
